year,population,genderIndex,happinessScore
2015,1.138337152,0.047830924,0.7586999999999999
2016,1.092031174,0.041679185,0.7509
2017,0.933155889,0.035797637,0.7493999957999999
2018,0.736633975,0.027590537,0.7487
2019,0.708089213,0.024820227,0.748
