year,population,genderIndex,happinessScore
2015,0.865702644,0.079488292,0.675
2016,0.807218539,0.069632486,0.6994
2017,0.37372456,0.058111601,0.6951000213999999
2018,0.300526702,0.045766849,0.6965
2019,0.273451074,0.037292529,0.6985
