year,population,genderIndex,happinessScore
2015,1.177757471,0.366703957,0.667
2016,1.325201606,0.357846171,0.6705
2017,1.425185044,0.35218057,0.665199995
2018,1.391010541,0.348264694,0.6476
2019,1.182980431,0.345289171,0.6444
