year,population,genderIndex,happinessScore
2015,2.560945092,0.615732849,0.2839
2016,2.518741857,0.614677489,0.3303
2017,2.479318302,0.613751113,0.3494999886
2018,2.445904207,0.612797439,0.39990000000000003
2019,2.420335208,0.59342283,0.4085
