year,population,genderIndex,happinessScore
2015,2.407212277,0.618644774,0.45499999999999996
2016,2.398807904,0.598748922,0.41390000000000005
2017,2.395219858,0.595859408,0.4138999939
2018,2.392265265,0.591031551,0.41390000000000005
