year,population,genderIndex,happinessScore
2015,-0.818626341,0.222987458,0.5098
2016,-0.913885332,0.227612182,0.5559999999999999
2017,-0.886215573,0.200068593,0.5849999905
2018,-0.779138396,0.176446944,0.5932999999999999
2019,-0.749229474,0.14871192,0.5940000000000001
