year,population,genderIndex,happinessScore
2015,0.792367506,0.198415592,0.6867
2016,0.757874493,0.188607961,0.6725
2017,0.679374474,0.180803746,0.6714000225000001
2018,0.605929132,0.180165127,0.7190000000000001
2019,0.56125539,0.180015087,0.7054
