year,population,genderIndex,happinessScore
2015,2.491936871,0.609281003,0.44189999999999996
2016,2.421143197,0.603962719,0.4356
2017,2.356812573,0.60064733,0.45529999730000004
2018,2.305948675,0.597169161,0.441
2019,2.27190164,0.56204766,0.4509
