year,population,genderIndex,happinessScore
2015,1.043962275,0.313516796,0.536
2016,1.032286623,0.309356868,0.5061
2017,1.017796272,0.310440689,0.5073999882
2018,0.992716375,0.307967395,0.5103
2019,0.960110494,0.306264579,0.5175
