year,population,genderIndex,happinessScore
2015,0.88070131,0.190372288,0.5753999999999999
2016,1.1440289,0.18576555,0.5615
2017,1.354885849,0.153599575,0.5525000095
2018,1.47586739,0.132035702,0.5566
2019,1.469777653,0.130383492,0.5525
