year,population,genderIndex,happinessScore
2015,0.400968922,0.508501768,0.4514
2016,0.906849996,0.498643309,0.4793
2017,1.333612899,0.491862178,0.4961999893
2018,1.653980239,0.48473531,0.488
2019,1.837337077,0.479173273,0.4913
