year,population,genderIndex,happinessScore
2015,2.80841559,0.576840043,0.39039999999999997
2016,2.807361306,0.573508859,0.42190000000000005
2017,2.800658333,0.570693851,0.45349998469999997
2018,2.78193167,0.531057954,0.4631
2019,2.749747408,0.526623845,0.4681
