year,population,genderIndex,happinessScore
2015,0.746339478,0.150826246,0.7426999999999999
2016,1.132348655,0.153528973,0.7404
2017,1.194280492,0.143746912,0.7315999985
2018,1.397947791,0.140906438,0.7328
2019,1.424051307,0.133069649,0.7278
