year,population,genderIndex,happinessScore
2015,1.116633091,0.590900004,0.4565
2016,1.08988008,0.585786462,0.4404
2017,1.062597394,0.578526676,0.43150000569999997
2018,1.03732336,0.571991086,0.41900000000000004
2019,1.015106028,0.567958415,0.40149999999999997
