year,population,genderIndex,happinessScore
2015,0.995084737,0.072154045,0.7522
2016,0.880969815,0.070976369,0.7498
2017,0.807673182,0.069067344,0.7537000179
2018,0.660090844,0.067654982,0.7594000000000001
2019,0.675061373,0.064384587,0.7554000000000001
