year,population,genderIndex,happinessScore
2015,1.241177725,0.397329062,0.7187
2016,1.203251329,0.396467179,0.6778
2017,1.163967779,0.396157563,0.6578000069
2018,1.126421149,0.372871369,0.6488
2019,1.091362132,0.372370839,0.6595
