year,population,genderIndex,happinessScore
2015,1.528926307,0.411683023,0.46420000000000006
2016,1.464829214,0.407576501,0.44589999999999996
2017,1.40774075,0.406858981,0.4828999996
2018,1.357697288,0.404724628,0.47240000000000004
2019,1.338617391,0.402693331,0.47220000000000006
