year,population,genderIndex,happinessScore
2015,0.196588748,0.137732387,0.6505
2016,0.192048416,0.106876299,0.6596
2017,0.265642664,0.095730387,0.6609000206
2018,0.334427262,0.083236888,0.6711
2019,0.373537317,0.087683529,0.6852
