year,population,genderIndex,happinessScore
2015,-0.940753797,0.155928016,0.5833
2016,-1.270694533,0.147441834,0.5812999999999999
2017,-1.398322201,0.139949158,0.5901999950000001
2018,-0.954190459,0.117109686,0.5952
2019,-0.526056406,0.119801469,0.6149
