year,population,genderIndex,happinessScore
2015,1.117283565,0.527688324,0.4694
2016,1.091300482,0.521230638,0.4643
2017,1.070244022,0.513243794,0.4607999802
2018,1.050044649,0.508119822,0.45
2019,1.042001128,0.503249288,0.44560000000000005
