year,population,genderIndex,happinessScore
2015,1.041940387,0.092308052,0.7561
2016,1.388081496,0.089313969,0.7501
2017,2.345582676,0.089608185,0.7504000187
2018,2.678142769,0.085873924,0.7495
2019,2.406724253,0.082614206,0.7494
