year,population,genderIndex,happinessScore
2015,1.525307942,0.518610179,0.4332
2016,1.832852792,0.509081066,0.39740000000000003
2017,2.070326167,0.502505898,0.3766000032
2018,2.197675758,0.49557209,0.359
2019,2.175290909,0.488528699,0.3488
