year,population,genderIndex,happinessScore
2015,1.186376937,0.096325584,0.6798
2016,1.297436099,0.093680099,0.6738999999999999
2017,0.08859547,0.095871858,0.6572000027
2018,0.469704299,0.090078123,0.6343
2019,1.144283307,0.089140452,0.6262
