year,population,genderIndex,happinessScore
2015,2.045387243,0.492455959,0.5605
2016,2.051354584,0.489282429,0.6355000000000001
2017,2.044952503,0.485857189,0.5872000217
2018,2.00737383,0.402576149,0.5295
2019,1.933950191,0.397728026,0.5211
