year,population,genderIndex,happinessScore
2015,-0.638069468,0.220829695,0.4218
2016,-0.701382098,0.217276961,0.42169999999999996
2017,-0.730443175,0.213806599,0.4714000225
2018,-0.722080405,0.20499748,0.49329999999999996
2019,-0.703905641,0.197460964,0.5011
