year,population,genderIndex,happinessScore
2015,1.078001344,0.378283441,0.6574
2016,1.057181578,0.382439286,0.665
2017,1.037133897,0.380697161,0.6598999977
2018,1.015808349,0.377508014,0.6388
2019,0.993397493,0.374633461,0.6086
