year,population,genderIndex,happinessScore
2015,3.844209076,0.250171453,0.6295
2016,3.113104246,0.257772297,0.6239
2017,2.476710196,0.258496732,0.6105000019
2018,1.982462733,0.274270743,0.6083000000000001
2019,1.672323183,0.275346816,0.6021
