year,population,genderIndex,happinessScore
2015,1.603706854,0.492431104,0.3819
2016,1.565227051,0.4834539,0.3907
2017,1.530261745,0.481707454,0.4168000221
2018,1.490355371,0.477275282,0.44329999999999997
2019,1.44639338,0.472512871,0.47000000000000003
