year,population,genderIndex,happinessScore
2015,1.256186053,0.411168784,0.5824
2016,1.483160681,0.407255024,0.5743
2017,1.661934247,0.417653471,0.5715000153
2018,1.718246517,0.413483948,0.5663
2019,1.616157197,0.409339994,0.5697
