year,population,genderIndex,happinessScore
2015,2.542690207,0.434204221,0.3465
2016,2.602355764,0.423284978,0.35150000000000003
2017,2.63966475,0.415291399,0.3470999956
2018,2.644008891,0.406813443,0.3408
2019,2.607652645,0.392101109,0.33340000000000003
