year,population,genderIndex,happinessScore
2015,2.935992047,0.657583773,0.3995
2016,2.975295283,0.649331033,0.40730000000000005
2017,2.999115367,0.647344351,0.41900000569999996
2018,3.007913579,0.645305812,0.4447
2019,2.99663676,0.643093526,0.43899999999999995
