year,population,genderIndex,happinessScore
2015,1.461484685,0.307812035,0.5855
2016,1.42204614,0.305712193,0.5919
2017,1.360381269,0.297186196,0.5818999767
2018,1.31477741,0.268401653,0.579
2019,1.290742218,0.252505034,0.5809
