year,population,genderIndex,happinessScore
2015,1.368838447,0.536215127,0.5013
2016,1.32597922,0.53218174,0.5151
2017,1.287002655,0.503967226,0.5235000134
2018,1.250794964,0.502639592,0.5254
2019,1.22105093,0.498253435,0.5208
