year,population,genderIndex,happinessScore
2015,0.919811027,0.388245225,0.4271
2016,1.104983619,0.392146111,0.4415
2017,1.130220486,0.379475445,0.4440000057
2018,1.048392958,0.372317702,0.4471
2019,0.611875946,0.36888364,0.4366
