year,population,genderIndex,happinessScore
2015,0.70642385,0.054601587,0.7527
2016,0.780392644,0.053112581,0.7525999999999999
2017,0.643350904,0.050298717,0.7521999836
2018,0.495838926,0.048653223,0.7555
2019,0.429153164,0.046684042,0.76
