year,population,genderIndex,happinessScore
2015,3.496089167,0.562766075,0.3931
2016,3.65264431,0.557478666,0.3739
2017,3.749875169,0.546900451,0.40809998509999995
2018,3.7213873,0.542033494,0.41609999999999997
2019,3.555740529,0.537035584,0.4189
