year,population,genderIndex,happinessScore
2015,3.335098786,0.529997468,0.3896
2016,3.043395155,0.5264498,0.4121
2017,2.796855564,0.524892569,0.4465000153
2018,2.602954061,0.516614795,0.4758
2019,2.484089207,0.512215674,0.47990000000000005
