year,population,genderIndex,happinessScore
2015,2.386395363,0.269108951,0.6302
2016,2.288615441,0.267189056,0.6488
2017,2.738662856,0.26421845,0.6526999950000001
2018,3.491955403,0.256134182,0.6627
2019,3.651435801,0.221339941,0.6726
