year,population,genderIndex,happinessScore
2015,-0.658861361,0.16414164,0.4857
2016,-0.415913028,0.161858022,0.5033000000000001
2017,-0.197783225,0.155912489,0.5227000237
2018,-0.202880238,0.147178024,0.5357999999999999
2019,-0.154411355,0.143651322,0.5287
