year,population,genderIndex,happinessScore
2015,2.893574072,0.624817133,0.4436
2016,2.856110242,0.620733917,0.4201
2017,2.818999783,0.6171574,0.42919998169999996
2018,2.780434406,0.613061368,0.4356
2019,2.741280273,0.609310389,0.449
