year,population,genderIndex,happinessScore
2015,0.579446242,0.08544302,0.6937
2016,0.506300002,0.078479446,0.6929000000000001
2017,0.385228018,0.074675016,0.6890999794
2018,0.455184695,0.068947911,0.6927
2019,0.497584972,0.06568931,0.6923
