year,population,genderIndex,happinessScore
2015,2.087629055,0.547026098,0.5194
2016,2.084320949,0.53767705,0.5132
2017,2.074997082,0.532294095,0.5269000053
2018,2.05587987,0.527024567,0.5472
2019,2.029214863,0.527425468,0.5652999999999999
