year,population,genderIndex,happinessScore
2015,0.443220089,0.053521376,0.7378
2016,0.53217888,0.056224432,0.7339
2017,0.591203366,0.057132766,0.7376999855
2018,0.583933409,0.060601886,0.7441
2019,0.58572446,0.060009006,0.7488
