year,population,genderIndex,happinessScore
2015,0.075190689,0.082902811,0.5848
2016,0.073197207,0.071303405,0.5768
2017,0.065159039,0.017469097,0.5757999897
2018,0.362584395,0.011689984,0.5948
2019,0.675280808,0.011528088,0.6118
