year,population,genderIndex,happinessScore
2015,-0.824099164,0.16633451,0.5759000000000001
2016,-0.698383457,0.165789753,0.5488000000000001
2017,-1.200610165,0.162599072,0.5293000220999999
2018,-0.893486928,0.157372043,0.5321
2019,-0.498888696,0.152840838,0.5432
