year,population,genderIndex,happinessScore
2015,0.35556924,0.126842573,0.6575
2016,0.263868789,0.122541741,0.6477999999999999
2017,0.210010696,0.115005963,0.6441999912
2018,0.151733989,0.086238883,0.6489
2019,0.140234218,0.08424405,0.6592
