year,population,genderIndex,happinessScore
2015,0.329383886,0.07698667,0.7405999999999999
2016,0.287421402,0.077556334,0.7413000000000001
2017,0.234670532,0.07534907,0.7468999863
2018,0.132641041,0.074880905,0.7632
2019,0.086789963,0.072086632,0.7769
