year,population,genderIndex,happinessScore
2015,0.06555253,0.163246751,0.5429
2016,0.029112226,0.156960919,0.5517000000000001
2017,0.121070631,0.1607434,0.5611000061
2018,0.348039138,0.154275537,0.5739
2019,0.348339662,0.157073006,0.5892999999999999
