year,population,genderIndex,happinessScore
2015,1.13957128,0.499000877,0.4885
2016,1.122509257,0.495309949,0.5155000000000001
2017,1.103628391,0.488452941,0.5230000019000001
2018,1.078841148,0.481037408,0.5302
2019,1.046460513,0.473099023,0.5425
