year,population,genderIndex,happinessScore
2015,0.838848283,0.465243459,0.6982999999999999
2016,0.823748232,0.463727504,0.6952
2017,0.807147162,0.462938756,0.6635000229
2018,0.783847579,0.46225518,0.6418999999999999
2019,0.751548427,0.461800307,0.63
